list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division
09-21-2023,7900.0,Alabama,Montgomery,36109,1950.0,0.0,100000.0,1.0,0.0,15682.0,1471.0,1.0,other,0.0,1.0,3.0,single_family,essentials,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
12-04-2023,,Alabama,Montgomery,36117,1971.0,0.0,95900.0,1.0,1.0,10664.0,1200.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
09-21-2023,,Alabama,Montgomery,36111,1940.0,0.0,375000.0,3.0,1.0,30056.0,4483.0,4.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
12-02-2023,,Alabama,Montgomery,36117,2004.0,0.0,320000.0,2.0,0.0,9583.0,2488.0,2.0,other,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
10-05-2023,100.0,Alabama,Montgomery,36116,1971.0,0.0,120000.0,2.0,0.0,10019.0,1747.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
11-10-2023,,Alabama,Montgomery,36117,1994.0,0.0,283000.0,2.0,0.0,13747.0,2069.0,2.0,other,2.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
11-15-2023,,Alabama,Montgomery,36117,1994.0,0.0,284500.0,2.0,0.0,15682.0,2124.0,2.0,other,0.0,1.0,4.0,single_family,essentials,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
11-08-2023,,Alabama,Montgomery,36109,1989.0,0.0,160000.0,2.0,0.0,4792.0,1475.0,2.0,other,0.0,1.0,2.0,single_family,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
09-22-2023,5100.0,Alabama,Montgomery,36117,2022.0,0.0,439900.0,3.0,1.0,4356.0,3050.0,4.0,other,2.0,2.0,4.0,single_family,basic_opt_in,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
09-25-2023,,Alabama,Montgomery,36116,1968.0,0.0,68250.0,2.0,0.0,18731.0,2556.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
07-19-2023,10000.0,Alabama,Montgomery,36117,1987.0,0.0,385000.0,3.0,1.0,29621.0,3288.0,4.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
12-04-2023,,Alabama,Montgomery,36109,1978.0,0.0,139900.0,2.0,0.0,26136.0,1500.0,2.0,other,0.0,1.0,4.0,single_family,essentials,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
08-03-2023,,Alabama,Montgomery,36106,1975.0,0.0,115000.0,2.0,0.0,17280.0,2240.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
09-21-2023,,Alabama,Montgomery,36111,1954.0,0.0,140267.0,3.0,0.0,24394.0,2210.0,3.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
10-10-2023,,Alabama,Montgomery,36116,2008.0,0.0,173000.0,2.0,0.0,5227.0,1249.0,2.0,other,0.0,1.0,2.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
10-02-2023,10000.0,Alabama,Montgomery,36109,1969.0,0.0,215000.0,2.0,0.0,17424.0,1900.0,2.0,other,0.0,1.0,4.0,single_family,essentials,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1277.0,6518.0,121360.0,6648.0,73545.0,35.4,94582.0,106004.0,200586.0,14955.0,9337.0,2.41,88.8,96.4,70.4,103.6,Low,Low,Average,Low,South,East South Central
12-12-2023,,Arkansas,Little Rock,72204,1954.0,0.0,161000.0,2.0,0.0,7841.0,1280.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-27-2023,10500.0,Arkansas,Little Rock,72210,2019.0,0.0,359500.0,2.0,0.0,16988.0,2080.0,2.0,other,2.0,1.0,4.0,single_family,essentials,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-26-2023,,Arkansas,Little Rock,72210,1998.0,0.0,205000.0,2.0,0.0,10890.0,1830.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
06-15-2023,4900.0,Arkansas,Little Rock,72204,1957.0,0.0,162000.0,2.0,0.0,11761.0,1446.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-27-2023,,Arkansas,Little Rock,72223,2018.0,0.0,1170000.0,3.0,2.0,139828.0,3928.0,5.0,other,3.0,3.0,4.0,single_family,essentials,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-14-2023,,Arkansas,Little Rock,72211,1979.0,0.0,225000.0,2.0,1.0,10019.0,1633.0,3.0,other,2.0,2.0,3.0,single_family,essentials,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-17-2023,10000.0,Arkansas,Little Rock,72204,1955.0,0.0,115000.0,1.0,0.0,6970.0,754.0,1.0,other,0.0,1.0,2.0,single_family,essentials,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-30-2023,,Arkansas,Little Rock,72204,1940.0,0.0,63000.0,2.0,0.0,11761.0,2184.0,2.0,other,3.0,1.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-12-2023,4000.0,Arkansas,Little Rock,72204,1954.0,0.0,135000.0,1.0,0.0,8712.0,1119.0,1.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
12-09-2023,,Arkansas,Mabelvale,72103,2007.0,0.0,150000.0,2.0,0.0,9583.0,1386.0,2.0,other,2.0,1.0,3.0,single_family,basic_opt_in,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-16-2023,,Arkansas,Little Rock,72207,1939.0,0.0,530000.0,2.0,0.0,7841.0,2300.0,2.0,other,0.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
07-27-2023,,Arkansas,Little Rock,72223,,0.0,76000.0,0.0,0.0,5663.0,,0.0,other,0.0,0.0,0.0,land,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-13-2023,,Arkansas,Little Rock,72202,1966.0,0.0,159900.0,2.0,0.0,11326.0,1750.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
01-10-2024,,Arkansas,Little Rock,72207,2016.0,0.0,980000.0,4.0,0.0,6970.0,3724.0,4.0,other,0.0,2.0,4.0,single_family,essentials,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
12-03-2023,,Arkansas,Little Rock,72223,1981.0,0.0,259900.0,2.0,0.0,11326.0,1546.0,2.0,other,2.0,2.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-20-2023,29100.0,Arkansas,Little Rock,72205,1927.0,0.0,570000.0,2.0,1.0,5227.0,4596.0,3.0,other,0.0,3.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
10-26-2023,5000.0,Arkansas,Little Rock,72211,1982.0,0.0,417000.0,3.0,0.0,17860.0,2851.0,3.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
09-12-2023,19250.0,Arkansas,Little Rock,72223,2000.0,0.0,396500.0,2.0,1.0,8712.0,2340.0,3.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
11-08-2023,,Arkansas,Little Rock,72210,1977.0,0.0,150000.0,2.0,1.0,,2124.0,3.0,other,2.0,2.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
12-18-2023,,Arkansas,Little Rock,72209,1969.0,0.0,9000.0,2.0,0.0,9148.0,2054.0,2.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
12-01-2023,,Arkansas,Little Rock,72212,1970.0,0.0,255000.0,2.0,0.0,16117.0,1497.0,2.0,other,2.0,2.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,961.0,8423.0,85606.0,15500.0,102312.0,36.6,96997.0,100989.0,197986.0,12343.0,16640.0,2.36,90.3,95.4,76.3,91.8,Low,Low,Low,Low,South,West South Central
